stimulus_presentations_id,start_time,stop_time,duration,image_name,image_index,is_change,omitted,start_frame,end_frame,image_set
2890,2475.01522,2475.26535,0.25012999999989916,im061,3,False,False,148036,148051.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2891,2475.7491,2475.9991,0.25,omitted,8,False,True,148080,,omitted
2892,2476.51639,2476.76687,0.25048000000015236,im061,3,False,False,148126,148141.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2893,2477.26737,2477.5175,0.25012999999989916,im061,3,False,False,148171,148186.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2894,2478.01763,2478.26783,0.2501999999999498,im061,3,False,False,148216,148231.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2895,2478.76822,2479.01843,0.2502100000001519,im061,3,False,False,148261,148276.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2896,2479.51884,2479.76904,0.2501999999999498,im061,3,False,False,148306,148321.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2897,2480.26945,2480.51967,0.25022000000035405,im061,3,False,False,148351,148366.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2898,2481.02005,2481.27028,0.2502300000001014,im061,3,False,False,148396,148411.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2899,2481.77066,2482.02091,0.25025000000005093,im061,3,False,False,148441,148456.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2900,2482.5213,2482.77149,0.2501900000002024,im061,3,False,False,148486,148501.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2901,2483.27191,2483.52212,0.2502100000001519,im061,3,False,False,148531,148546.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2902,2484.02253,2484.27272,0.25018999999974767,im061,3,False,False,148576,148591.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2903,2484.77345,2485.02366,0.2502099999996972,im061,3,False,False,148621,148636.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2904,2485.5241,2485.77396,0.24985999999989872,im061,3,False,False,148666,148681.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2905,2486.27437,2486.52457,0.2501999999999498,im061,3,False,False,148711,148726.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2906,2487.02498,2487.27518,0.2501999999999498,im061,3,False,False,148756,148771.0,Natural_Images_Lum_Matched_set_training_2017.07.14
